TRACT,TRACTFIPS,HWAV_EVNTS,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR
242100,6037242100,22,1067.515203,22.29462969,Relatively Low
242201,6037242201,22,1569.081008,25.53156067,Relatively Low
242202,6037242202,22,1471.654534,24.91081197,Relatively Low
242300,6037242300,22,2169.343611,28.73757313,Relatively Low
242600,6037242600,22,2102.048088,28.43909052,Relatively Low
242700,6037242700,22,2437.105406,30.05517766,Relatively Low
243001,6037243001,22,1326.249573,24.02130999,Relatively Low
243002,6037243002,22,1192.39878,23.14369976,Relatively Low
243100,6037243100,22,2514.654675,30.38457879,Relatively Low
261102,6037261102,22.45687111,654.6441259,19.3573705,Relatively Low
261103,6037261103,26.25618945,331.0580642,17.3357751,Very Low
261104,6037261104,22.00240575,283.6665623,17.10388622,Very Low
261200,6037261200,22.04678237,762.8156007,20.13271179,Relatively Low
262100,6037262100,22,582.0515354,18.84245826,Relatively Low
262200,6037262200,24.0082804,1036.021435,22.07820007,Relatively Low
262301,6037262301,67.18223734,1612.148637,25.82290824,Relatively Low
262302,6037262302,39.69332943,759.0218323,20.10298245,Relatively Low
262303,6037262303,25.48078184,567.2925949,18.7592161,Relatively Low
262400,6037262400,63.78140549,1207.464093,23.2507254,Relatively Low
262501,6037262501,24.12986483,751.6207911,20.0554155,Relatively Low
262601,6037262601,75,2305.796298,29.46534748,Relatively Low
262604,6037262604,38.12538791,1892.861612,27.37240166,Relatively Low
262704,6037262704,17.47869081,866.3127659,20.86524283,Relatively Low
262706,6037262706,18.04986583,737.1618712,19.95314655,Relatively Low
262802,6037262802,21.53572238,698.9085577,19.6653665,Relatively Low
264000,6037264000,22,619.6079451,19.09694145,Relatively Low
264102,6037264102,22,674.9223908,19.48223374,Relatively Low
264103,6037264103,22,587.059765,18.86980926,Relatively Low
264303,6037264303,22,489.1262425,18.23835799,Relatively Low
264304,6037264304,22,579.8684719,18.83056652,Relatively Low
264305,6037264305,22,867.0909868,20.87832374,Relatively Low
264306,6037264306,22,403.2440406,17.69728393,Very Low
265100,6037265100,22,610.084607,19.02440185,Relatively Low
265201,6037265201,22,618.4594871,19.09099558,Relatively Low
265203,6037265203,22,620.3787037,19.10526566,Relatively Low
265204,6037265204,22,289.0338885,17.1276697,Very Low
265301,6037265301,22,4286.173089,37.52675641,Relatively Low
265303,6037265303,22,1090.108165,22.45635732,Relatively Low
265304,6037265304,22,1219.307096,23.33396756,Relatively Low
265306,6037265306,22,633.1676509,19.20396708,Relatively Low
265307,6037265307,22,703.3940611,19.71055511,Relatively Low
265410,6037265410,22,307.6325478,17.21685773,Very Low
265420,6037265420,22,330.3004071,17.32982923,Very Low
265521,6037265521,22,517.7353851,18.40365314,Relatively Low
265522,6037265522,22,513.3666844,18.37986967,Relatively Low
265523,6037265523,22,403.2913889,17.6984731,Very Low
265524,6037265524,22,644.7595572,19.28602007,Relatively Low
265601,6037265601,22,874.915231,20.92945821,Relatively Low
265602,6037265602,22,786.490379,20.30870951,Relatively Low
265701,6037265701,22,477.838754,18.17176426,Relatively Low
265702,6037265702,22,798.6202517,20.3907625,Relatively Low
267101,6037267101,22,787.879351,20.3182229,Relatively Low
267102,6037267102,22,811.6761691,20.48708557,Relatively Low
267201,6037267201,22,621.1266812,19.11477905,Relatively Low
267202,6037267202,22,776.6576796,20.23260239,Relatively Low
267300,6037267300,22,1307.232468,23.91547353,Relatively Low
267403,6037267403,22,768.2614012,20.168387,Relatively Low
267404,6037267404,22,783.824004,20.29206108,Relatively Low
267405,6037267405,22,662.8228966,19.4073158,Relatively Low
267406,6037267406,22,539.1608926,18.55705656,Relatively Low
267502,6037267502,22,920.1182837,21.23745422,Relatively Low
267503,6037267503,22,396.6290421,17.66279789,Very Low
267504,6037267504,22,863.2926824,20.83313514,Relatively Low
267600,6037267600,22,685.800115,19.56190839,Relatively Low
267700,6037267700,22,1003.1616,21.83917614,Relatively Low
267800,6037267800,22,800.5495774,20.39908671,Relatively Low
267901,6037267901,22,934.1864387,21.36231746,Relatively Low
267902,6037267902,22,895.2815256,21.06502402,Relatively Low
269000,6037269000,22,1238.48048,23.47191172,Relatively Low
269100,6037269100,22,1421.853459,24.59687009,Relatively Low
269300,6037269300,22,740.1849846,19.9781192,Relatively Low
269500,6037269500,22,636.3530008,19.22893973,Relatively Low
269601,6037269601,22,942.3303943,21.41107359,Relatively Low
269602,6037269602,22,1154.298127,22.89872996,Relatively Low
269700,6037269700,22,1215.789188,23.31018408,Relatively Low
269800,6037269800,22,826.6324908,20.58459782,Relatively Low
269903,6037269903,22,1101.905048,22.53722114,Relatively Low
269905,6037269905,22,630.2736923,19.18137278,Relatively Low
269906,6037269906,22,698.5462713,19.66298816,Relatively Low
269907,6037269907,22,554.8738458,18.67002806,Relatively Low
269908,6037269908,22,434.3939164,17.88636256,Very Low
269909,6037269909,22,647.9652887,19.31456024,Relatively Low
270101,6037270101,22,353.5469538,17.44993578,Very Low
270102,6037270102,22,579.6219253,18.82937735,Relatively Low
270200,6037270200,22,1111.542971,22.60619322,Relatively Low
270300,6037270300,22,701.1848007,19.68439328,Relatively Low
271100,6037271100,22,773.0345157,20.20881891,Relatively Low
271200,6037271200,22,625.7623934,19.15164344,Relatively Low
271300,6037271300,22,1227.141448,23.3910479,Relatively Low
271400,6037271400,22,647.2473931,19.3074252,Relatively Low
271500,6037271500,22,751.0895745,20.0506588,Relatively Low
271600,6037271600,22,1049.848157,22.17452314,Relatively Low
271702,6037271702,22,1293.444738,23.8262855,Relatively Low
271703,6037271703,22,675.3959873,19.49174713,Relatively Low
271704,6037271704,22,751.6398159,20.05660467,Relatively Low
271801,6037271801,22,1031.945609,22.0449032,Relatively Low
271803,6037271803,22,810.3650577,20.47281549,Relatively Low
271804,6037271804,22,620.3226545,19.10407649,Relatively Low
271901,6037271901,22,730.7818874,19.90676878,Relatively Low
271902,6037271902,22,1148.499415,22.85235219,Relatively Low
272100,6037272100,22,1178.152457,23.05451173,Relatively Low
272201,6037272201,22,701.8019384,19.69152833,Relatively Low
272202,6037272202,22,971.4836272,21.61085478,Relatively Low
272301,6037272301,22,999.0908426,21.80112258,Relatively Low
272302,6037272302,22,1314.990689,23.966608,Relatively Low
273100,6037273100,22,704.4180018,19.7200685,Relatively Low
273200,6037273200,22,1015.374433,21.92955335,Relatively Low
273300,6037273300,22,1068.496898,22.30295391,Relatively Low
273403,6037273403,21.99942797,467.4746084,18.09565714,Relatively Low
273404,6037273404,22,291.818164,17.13837226,Very Low
273502,6037273502,21.14425069,611.6474906,19.03391524,Relatively Low
273600,6037273600,22,439.5397678,17.92084859,Very Low
273700,6037273700,22,630.4012466,19.18256196,Relatively Low
273800,6037273800,22,707.9366307,19.74385197,Relatively Low
273902,6037273902,20.17381196,1091.392672,22.47062741,Relatively Low
274100,6037274100,22,1323.813249,24.01417495,Relatively Low
274202,6037274202,14.38259801,1026.338734,22.00922799,Relatively Low
275101,6037275101,22,285.143072,17.11102126,Very Low
275102,6037275102,22,1407.15049,24.50768206,Relatively Low
275200,6037275200,22,1327.793076,24.02963421,Relatively Low
275311,6037275311,22,1350.639918,24.17114589,Relatively Low
275312,6037275312,22,484.1877488,18.20743947,Relatively Low
275313,6037275313,22,787.5053919,20.31703372,Relatively Low
275400,6037275400,22,1031.561572,22.03895733,Relatively Low
275500,6037275500,22,2064.686791,28.25357941,Relatively Low
275603,6037275603,22,598.385787,18.94710555,Relatively Low
275604,6037275604,22,1953.013281,27.67683014,Relatively Low
275605,6037275605,22,728.6401278,19.88893117,Relatively Low
276000,6037276000,22,1236.877159,23.4588308,Relatively Low
276101,6037276101,22,809.4289749,20.46449127,Relatively Low
276102,6037276102,22,925.5166007,21.28264282,Relatively Low
276400,6037276400,22,707.5626055,19.74147362,Relatively Low
276500,6037276500,22,983.1027474,21.68934025,Relatively Low
276601,6037276601,22,839.1452731,20.67259668,Relatively Low
276605,6037276605,22,462.5826538,18.06236027,Relatively Low
276606,6037276606,22,639.8124519,19.24796651,Relatively Low
276607,6037276607,22,624.7169164,19.1397517,Relatively Low
276608,6037276608,22,530.2466148,18.48451696,Relatively Low
277000,6037277000,22,973.1244213,21.62393569,Relatively Low
277100,6037277100,22,614.2841927,19.05413119,Relatively Low
277200,6037277200,22,623.3474702,19.13023831,Relatively Low
277400,6037277400,22,1.215177155,15.67449936,Very Low
278001,6037278001,22,618.4169511,19.0898064,Relatively Low
278102,6037278102,11.57458839,533.2029011,18.51186795,Relatively Low
291110,6037291110,22,1700.841812,26.30690196,Relatively Low
291120,6037291120,22,770.1087732,20.18622461,Relatively Low
291130,6037291130,22,1126.226573,22.70727299,Relatively Low
291210,6037291210,22,2235.262322,29.10383865,Relatively Low
291220,6037291220,22,1380.951869,24.35903534,Relatively Low
291300,6037291300,22,822.2236502,20.5536793,Relatively Low
292001,6037292001,22,1980.724987,27.82785521,Relatively Low
292002,6037292002,22,381.2026784,17.59501498,Very Low
293203,6037293203,22,1241.179702,23.4909385,Relatively Low
293204,6037293204,22,1095.957954,22.50035675,Relatively Low
293205,6037293205,22,1524.1353,25.23069971,Relatively Low
293206,6037293206,22,1352.680911,24.18660515,Relatively Low
293301,6037293301,22,717.075122,19.81639157,Relatively Low
293302,6037293302,22,1572.432164,25.55058745,Relatively Low
293304,6037293304,22,1603.821438,25.77415212,Relatively Low
293306,6037293306,22,663.5655259,19.41088332,Relatively Low
293307,6037293307,22,927.4364798,21.3064263,Relatively Low
294110,6037294110,22,1285.98781,23.79536698,Relatively Low
294120,6037294120,22,816.1986848,20.51919326,Relatively Low
294200,6037294200,22,1605.480732,25.78485468,Relatively Low
294301,6037294301,22,616.7406172,19.07315797,Relatively Low
294302,6037294302,22,1944.508815,27.6375874,Relatively Low
294410,6037294410,22,2275.292131,29.31551158,Relatively Low
294421,6037294421,22,1219.242356,23.33277839,Relatively Low
294510,6037294510,22,1586.093382,25.64928887,Relatively Low
294520,6037294520,22,1374.643701,24.31979261,Relatively Low
294610,6037294610,22,1746.489449,26.57089854,Relatively Low
294620,6037294620,22,1413.766664,24.54335728,Relatively Low
294701,6037294701,22,1359.319328,24.22228036,Relatively Low
294810,6037294810,22,1521.14361,25.21048376,Relatively Low
294820,6037294820,22,1392.377225,24.42562907,Relatively Low
294830,6037294830,22,1480.081904,24.97145983,Relatively Low
294900,6037294900,22,1559.400922,25.47923703,Relatively Low
295103,6037295103,22,1238.419655,23.46953337,Relatively Low
296210,6037296210,22,1264.961814,23.66693621,Relatively Low
296220,6037296220,22,1932.466544,27.57337202,Relatively Low
296300,6037296300,22,1414.698796,24.54930314,Relatively Low
296401,6037296401,22,939.0816126,21.39561433,Relatively Low
296402,6037296402,22,678.7696762,19.51196309,Relatively Low
296500,6037296500,22,1463.099504,24.85610997,Relatively Low
296600,6037296600,22,2254.372986,29.20016173,Relatively Low
296901,6037296901,22,1648.979359,26.033392,Relatively Low
296902,6037296902,22,1574.83057,25.56961423,Relatively Low
297001,6037297001,22,245.9268281,16.90410503,Very Low
297002,6037297002,22,848.5487438,20.72373115,Relatively Low
297110,6037297110,22,1885.435032,27.33078057,Relatively Low
297120,6037297120,22,1367.829746,24.28649574,Relatively Low
297201,6037297201,22,1372.298045,24.30433335,Relatively Low
297202,6037297202,22,1061.152487,22.2577653,Relatively Low
297300,6037297300,10.7721817,643.7156503,19.27531751,Relatively Low
297400,6037297400,15.37973274,947.9670948,21.44555963,Relatively Low
297501,6037297501,7.442274939,460.0754793,18.04571184,Very Low
297502,6037297502,21.28100527,576.7480698,18.80916139,Relatively Low
297601,6037297601,8.714200825,862.9445999,20.82837844,Relatively Low
297602,6037297602,22,1147.016071,22.84402797,Relatively Low
300100,6037300100,97.201178,5784.639662,42.18831756,Relatively Low
300200,6037300200,78.35440013,4931.92043,39.64467488,Relatively Low
300301,6037300301,95.9359322,5967.662775,42.66517624,Relatively Low
300400,6037300400,78,6378.903178,43.77110783,Relatively Low
300501,6037300501,78,3062.101819,32.83070922,Relatively Low
300503,6037300503,78,6649.707734,44.43942349,Relatively Low
300601,6037300601,78,6309.83373,43.58916425,Relatively Low
300602,6037300602,78,3810.1624,35.82148123,Relatively Low
300701,6037300701,78,4700.841376,38.9549541,Relatively Low
300702,6037300702,78,4105.673154,36.88103506,Relatively Low
300800,6037300800,78,8049.567731,47.68348951,Relatively Low
300901,6037300901,77.81638937,5458.899926,41.23341103,Relatively Low
300902,6037300902,76.29183527,1150.585208,22.8654331,Relatively Low
301000,6037301000,78,5976.989762,42.69014888,Relatively Low
301100,6037301100,78,7316.395724,46.05313228,Relatively Low
301203,6037301203,78,5583.381816,41.57708224,Relatively Low
301204,6037301204,78,6388.88988,43.79013461,Relatively Low
301205,6037301205,78,1676.797545,26.19393046,Relatively Low
301206,6037301206,78,6764.847417,44.72363602,Relatively Low
301300,6037301300,78,1225.650644,23.37677781,Relatively Low
301400,6037301400,78,2557.095309,30.58198164,Relatively Low
301501,6037301501,78,1323.145287,24.01060743,Relatively Low
301502,6037301502,78,9308.597734,50.21405128,Relatively Moderate
301601,6037301601,78,8916.17691,49.46843933,Relatively Moderate
301602,6037301602,78,4932.589824,39.64705323,Relatively Low
301701,6037301701,78,2894.895155,32.11720497,Relatively Low
301702,6037301702,78,7528.856133,46.54307187,Relatively Low
301801,6037301801,78,8255.646653,48.13775389,Relatively Low
301802,6037301802,78,5679.109831,41.87080816,Relatively Low
301901,6037301901,78,5451.297065,41.21676259,Relatively Low
301902,6037301902,78,4341.464712,37.71226752,Relatively Low
302002,6037302002,78,5388.476192,41.00508966,Relatively Low
302003,6037302003,78,3850.054978,35.9725063,Relatively Low
302004,6037302004,78,5714.439869,41.97902297,Relatively Low
302102,6037302102,77.92893492,6397.870765,43.81629644,Relatively Low
302103,6037302103,78,7478.611811,46.4241545,Relatively Low
302104,6037302104,78,5333.92886,40.82433525,Relatively Low
302201,6037302201,78,5663.717301,41.81610617,Relatively Low
302202,6037302202,78,7348.295306,46.12805023,Relatively Low
302301,6037302301,78,5046.975931,39.99310279,Relatively Low
302302,6037302302,78,7917.626123,47.39214194,Relatively Low
302401,6037302401,78,9051.383551,49.7371926,Relatively Moderate
302503,6037302503,78,5670.437792,41.83988964,Relatively Low
302504,6037302504,78,5584.325302,41.58302811,Relatively Low
302505,6037302505,78,5684.429901,41.88507825,Relatively Low
302506,6037302506,78,4894.027351,39.55905437,Relatively Low
310100,6037310100,78,4233.943396,37.346002,Relatively Low
310201,6037310201,78,5414.265684,41.09071017,Relatively Low
310202,6037310202,78,4803.569396,39.29505779,Relatively Low
310300,6037310300,78,1939.119371,27.60904723,Relatively Low
310400,6037310400,78,3073.098862,32.88065452,Relatively Low
310501,6037310501,78,4543.189562,38.46025781,Relatively Low
310601,6037310601,78,8752.264319,49.14022737,Relatively Low
310602,6037310602,78,2595.983077,30.77343861,Relatively Low
310701,6037310701,78,3242.363222,33.61675308,Relatively Low
310703,6037310703,78,6071.398215,42.94463207,Relatively Low
310704,6037310704,78,6733.124827,44.64396138,Relatively Low
310705,6037310705,78,2989.690327,32.50130809,Relatively Low
310800,6037310800,78,5906.814349,42.51058365,Relatively Low
310900,6037310900,78,7833.370374,47.21376588,Relatively Low
311000,6037311000,78,3842.623959,35.94277696,Relatively Low
311100,6037311100,78,4224.66832,37.29962422,Relatively Low
311200,6037311200,78,2406.764475,29.90890929,Relatively Low
311300,6037311300,78,3275.82836,33.74042715,Relatively Low
311400,6037311400,78,1892.35096,27.36645579,Relatively Low
311500,6037311500,78,4945.009511,39.68153927,Relatively Low
311601,6037311601,78,2146.790844,28.64481758,Relatively Low
311602,6037311602,78,5186.492461,40.42120535,Relatively Low
311700,6037311700,78,5757.058714,42.11102126,Relatively Low
311801,6037311801,78,2975.104079,32.43947106,Relatively Low
311802,6037311802,78,4106.439759,36.89292679,Relatively Low
320101,6037320101,78,3504.027403,34.64538838,Relatively Low
320102,6037320102,78,3772.604842,35.67402369,Relatively Low
320201,6037320201,78,5136.602059,40.2785045,Relatively Low
320202,6037320202,78,6566.474225,44.23845312,Relatively Low
320300,6037320300,78,10383.30719,52.21067402,Relatively Moderate
400205,6037400205,87.60518803,2188.458361,28.83508538,Relatively Low
400206,6037400206,74,3819.163407,35.8595348,Relatively Low
400207,6037400207,77.84526114,2824.661015,31.78185797,Relatively Low
400208,6037400208,74,867.0674448,20.87713457,Relatively Low
400209,6037400209,74,3184.684008,33.37416163,Relatively Low
400304,6037400304,74,7303.127296,46.01745707,Relatively Low
400402,6037400402,74.52422919,4399.278842,37.95842649,Relatively Low
400403,6037400403,85.6533887,3649.210375,35.20905675,Relatively Low
400404,6037400404,89.81804487,2730.156097,31.33710698,Relatively Low
400501,6037400501,83.50242713,1527.44616,25.25686153,Relatively Low
400602,6037400602,74,5276.388235,40.66855349,Relatively Low
400603,6037400603,74.13257871,5482.090534,41.30357228,Relatively Low
400605,6037400605,74,7394.21799,46.22794083,Relatively Low
400801,6037400801,74,5811.952349,42.25966798,Relatively Low
401001,6037401001,74,2191.311009,28.86005803,Relatively Low
401002,6037401002,74,3788.870864,35.74894164,Relatively Low
401101,6037401101,74,6136.364516,43.1111164,Relatively Low
401102,6037401102,74,5385.735328,41.00033297,Relatively Low
401201,6037401201,74,2484.6952,30.25614803,Relatively Low
401202,6037401202,74,4647.925041,38.79441564,Relatively Low
401203,6037401203,74,6081.93478,42.96960472,Relatively Low
401303,6037401303,74,1624.417298,25.9109071,Relatively Low
401304,6037401304,74,4255.784223,37.41735242,Relatively Low
401311,6037401311,74,6382.483335,43.77586453,Relatively Low
401312,6037401312,74,7045.295663,45.4133568,Relatively Low
401500,6037401500,74,6305.675038,43.57727251,Relatively Low
401601,6037401601,74,5838.454139,42.33458593,Relatively Low
401602,6037401602,74,6767.146662,44.72958189,Relatively Low
401705,6037401705,74,2886.468127,32.07201636,Relatively Low
401706,6037401706,74,5600.851113,41.62583837,Relatively Low
401707,6037401707,74,12248.32404,55.34533606,Relatively Moderate
401801,6037401801,74,2991.191713,32.51082148,Relatively Low
401802,6037401802,74,2928.756593,32.25990582,Relatively Low
401901,6037401901,74,2744.059241,31.40726823,Relatively Low
401902,6037401902,74,5883.304536,42.44517909,Relatively Low
402001,6037402001,74,3191.903973,33.4027018,Relatively Low
402002,6037402002,74,5124.71538,40.24520763,Relatively Low
402101,6037402101,74,5616.785756,41.67340532,Relatively Low
402102,6037402102,74,5770.122509,42.14431813,Relatively Low
402200,6037402200,74,9155.066003,49.9500547,Relatively Moderate
402301,6037402301,74,7388.413571,46.21604909,Relatively Low
402303,6037402303,74,5716.685972,41.98615802,Relatively Low
402304,6037402304,74,5617.948988,41.67935119,Relatively Low
402403,6037402403,74,6346.425036,43.69737906,Relatively Low
402404,6037402404,74,1390.555794,24.41254816,Relatively Low
402405,6037402405,74,3285.543544,33.77372402,Relatively Low
402406,6037402406,74,5666.052588,41.82324121,Relatively Low
402501,6037402501,74,7965.764438,47.50511345,Relatively Low
402503,6037402503,74,5285.185296,40.68995862,Relatively Low
402504,6037402504,74,4027.430237,36.62179518,Relatively Low
402601,6037402601,74,5223.197389,40.52466346,Relatively Low
402602,6037402602,74,4301.467175,37.57551253,Relatively Low
402702,6037402702,74.08188808,9527.652036,50.64928887,Relatively Moderate
402703,6037402703,74,6210.106801,43.31684346,Relatively Low
402705,6037402705,74,3435.623366,34.39328355,Relatively Low
402706,6037402706,74,4754.615322,39.13808686,Relatively Low
402801,6037402801,74.36569581,6838.629519,44.89130952,Relatively Low
402803,6037402803,74,3778.585139,35.7096989,Relatively Low
402804,6037402804,74.48717436,5790.545634,42.19902012,Relatively Low
402902,6037402902,74,9585.192625,50.74442278,Relatively Moderate
402903,6037402903,74.03904317,5503.949488,41.36540931,Relatively Low
402904,6037402904,74.96715668,3771.338764,35.67045617,Relatively Low
403000,6037403000,74,8758.691881,49.15806498,Relatively Low
403305,6037403305,74,1563.465537,25.5030205,Relatively Low
403316,6037403316,74,6403.348769,43.8317557,Relatively Low
403317,6037403317,74.0175508,4195.87325,37.20330115,Relatively Low
403318,6037403318,72.23297833,5632.066189,41.71978309,Relatively Low
403319,6037403319,74,4119.519815,36.94881796,Relatively Low
403320,6037403320,74.33780135,3866.880376,36.03077582,Relatively Low
403321,6037403321,73.16563447,5895.262186,42.47728678,Relatively Low
403323,6037403323,74,4805.736038,39.30100366,Relatively Low
403324,6037403324,74.41836281,6206.497487,43.30970841,Relatively Low
403325,6037403325,60.12470294,4037.710572,36.65628122,Relatively Low
403326,6037403326,74,2558.219758,30.59149503,Relatively Low
403327,6037403327,74,2218.928607,29.00870475,Relatively Low
403328,6037403328,74,6594.207674,44.31812776,Relatively Low
403401,6037403401,74,4489.676972,38.26523332,Relatively Low
403402,6037403402,74,3277.883733,33.74756219,Relatively Low
403403,6037403403,74,3904.354926,36.14136898,Relatively Low
403404,6037403404,74,2140.34842,28.61270989,Relatively Low
403407,6037403407,74,1504.271587,25.13318746,Relatively Low
403408,6037403408,74,4665.529687,38.84911763,Relatively Low
403409,6037403409,74,4185.488235,37.16405841,Relatively Low
403500,6037403500,74,1615.461498,25.84669172,Relatively Low
403601,6037403601,74,7818.085374,47.19117157,Relatively Low
403702,6037403702,74,2714.738089,31.26575655,Relatively Low
403703,6037403703,74,5666.086205,41.82443039,Relatively Low
403721,6037403721,74,7605.185859,46.72977215,Relatively Low
403722,6037403722,74,7107.170784,45.55605765,Relatively Low
403801,6037403801,74,7118.175184,45.585787,Relatively Low
403802,6037403802,74,7391.574615,46.22080578,Relatively Low
403901,6037403901,74,3377.692604,34.16139466,Relatively Low
403902,6037403902,74,5964.36279,42.65923037,Relatively Low
404000,6037404000,74,5023.042876,39.90986063,Relatively Low
404100,6037404100,74,7837.549279,47.22209009,Relatively Low
404201,6037404201,74,4857.511405,39.44846121,Relatively Low
404203,6037404203,74,4425.015775,38.04285782,Relatively Low
404301,6037404301,74,7371.813329,46.1839414,Relatively Low
404302,6037404302,74,2361.895431,29.69842553,Relatively Low
404401,6037404401,74,3980.17747,36.42677068,Relatively Low
404402,6037404402,74,5811.867527,42.25847881,Relatively Low
404501,6037404501,74,3120.93293,33.08519241,Relatively Low
404503,6037404503,74,3883.311944,36.08904533,Relatively Low
404504,6037404504,74,7258.362577,45.90210722,Relatively Low
404600,6037404600,74,6660.268012,44.46558531,Relatively Low
404701,6037404701,74,6894.917719,45.02925367,Relatively Low
404702,6037404702,74,6781.884389,44.7652571,Relatively Low
404703,6037404703,74,3784.279818,35.7322932,Relatively Low
404804,6037404804,74,5345.901251,40.86595633,Relatively Low
404805,6037404805,74,3168.580644,33.29686534,Relatively Low
404806,6037404806,74,8610.274075,48.85839319,Relatively Low
404901,6037404901,74,5292.243739,40.70779622,Relatively Low
404902,6037404902,74,4120.724409,36.95357466,Relatively Low
404903,6037404903,74,2686.555911,31.16467678,Relatively Low
405001,6037405001,74,6918.189494,45.08395567,Relatively Low
405002,6037405002,74,3130.206236,33.12681349,Relatively Low
405101,6037405101,74,5793.594653,42.20496599,Relatively Low
405102,6037405102,74,6758.318679,44.70579841,Relatively Low
405201,6037405201,74,6358.101491,43.72354088,Relatively Low
405202,6037405202,74,6216.324863,43.32992437,Relatively Low
405203,6037405203,74,3946.775692,36.31261,Relatively Low
405301,6037405301,74,4828.297701,39.36759739,Relatively Low
405302,6037405302,74,6248.44059,43.41792323,Relatively Low
405400,6037405400,74,3705.152022,35.43262141,Relatively Low
405500,6037405500,74,7569.101714,46.63820577,Relatively Low
405600,6037405600,74,5538.753546,41.46411074,Relatively Low
405701,6037405701,74,3794.30979,35.76559007,Relatively Low
405702,6037405702,74,6120.327577,43.0611711,Relatively Low
405800,6037405800,74,5938.244161,42.59144746,Relatively Low
405900,6037405900,74,6056.500328,42.90420016,Relatively Low
406000,6037406000,74,6141.238175,43.12657566,Relatively Low
406101,6037406101,74,3620.446467,35.10440946,Relatively Low
406103,6037406103,74,11619.58298,54.32502497,Relatively Moderate
406201,6037406201,74,5538.759433,41.46529991,Relatively Low
406300,6037406300,74,6127.137647,43.0837654,Relatively Low
406413,6037406413,74,7585.549139,46.68458355,Relatively Low
406500,6037406500,74,7578.184516,46.6643676,Relatively Low
406601,6037406601,74,5337.784012,40.83741616,Relatively Low
406602,6037406602,74,6184.776118,43.23597964,Relatively Low
406701,6037406701,74,3286.125547,33.77491319,Relatively Low
406702,6037406702,74,8675.760766,48.98444561,Relatively Low
406801,6037406801,74,5118.902693,40.2285592,Relatively Low
406903,6037406903,74,8921.132848,49.47795272,Relatively Moderate
407001,6037407001,74,7057.754759,45.44308614,Relatively Low
407002,6037407002,74,3971.07819,36.39823051,Relatively Low
407101,6037407101,74,5685.346432,41.88626742,Relatively Low
407102,6037407102,74,6712.19613,44.58807021,Relatively Low
407201,6037407201,74,3997.463868,36.5028778,Relatively Low
407202,6037407202,74,3811.735765,35.82623793,Relatively Low
407301,6037407301,74,4681.981331,38.89787376,Relatively Low
407302,6037407302,74,3462.634311,34.47890406,Relatively Low
407400,6037407400,74,1676.330942,26.19036294,Relatively Low
407501,6037407501,74,4861.261059,39.46035295,Relatively Low
407502,6037407502,74,3505.579056,34.65609095,Relatively Low
407601,6037407601,74,5679.540468,41.87437568,Relatively Low
407602,6037407602,74,4246.454338,37.39356895,Relatively Low
407701,6037407701,74,6576.113812,44.26342577,Relatively Low
407702,6037407702,74,6206.284252,43.30733007,Relatively Low
407801,6037407801,74,4704.133372,38.96803501,Relatively Low
407802,6037407802,74,3018.585213,32.6321172,Relatively Low
407901,6037407901,74,4130.749651,36.99043904,Relatively Low
407902,6037407902,74,1731.549171,26.48765638,Relatively Low
408003,6037408003,74,4999.776761,39.85040194,Relatively Low
408004,6037408004,74,2110.744672,28.47238739,Relatively Low
408005,6037408005,74,5272.361645,40.65785093,Relatively Low
408006,6037408006,74,3997.525631,36.50406697,Relatively Low
408133,6037408133,74,6754.518838,44.69509585,Relatively Low
408134,6037408134,74,2405.682014,29.90415259,Relatively Low
408135,6037408135,74,3626.46787,35.12462541,Relatively Low
408136,6037408136,74,3910.802586,36.1627741,Relatively Low
408137,6037408137,74,4935.771094,39.66132331,Relatively Low
408138,6037408138,74,7660.700748,46.86890548,Relatively Low
408139,6037408139,74,4107.331969,36.90006184,Relatively Low
408140,6037408140,74,4792.855578,39.26889597,Relatively Low
408141,6037408141,74,5934.525687,42.57717738,Relatively Low
408212,6037408212,74,5686.104518,41.88864577,Relatively Low
408213,6037408213,74,7221.638274,45.82956762,Relatively Low
408301,6037408301,74,7115.253954,45.57627361,Relatively Low
408302,6037408302,74,3805.355991,35.80007611,Relatively Low
408303,6037408303,74,4073.394674,36.78471198,Relatively Low
408401,6037408401,74,4777.224168,39.2130048,Relatively Low
408402,6037408402,74,6158.980132,43.17176426,Relatively Low
408503,6037408503,74,4062.022151,36.74428007,Relatively Low
408504,6037408504,74,5931.871918,42.57123151,Relatively Low
408505,6037408505,74,2577.13092,30.67592637,Relatively Low
408623,6037408623,74,2926.395698,32.2515816,Relatively Low
408624,6037408624,74,2726.681316,31.32402607,Relatively Low
408625,6037408625,74,3377.634017,34.16020549,Relatively Low
408626,6037408626,74,4875.85335,39.50197403,Relatively Low
408627,6037408627,74,2098.837565,28.42006374,Relatively Low
408628,6037408628,74,6068.968247,42.93749703,Relatively Low
408629,6037408629,74,2578.019192,30.68187224,Relatively Low
408631,6037408631,74,4622.489124,38.71236265,Relatively Low
408703,6037408703,66.73259261,4168.282186,37.10697807,Relatively Low
408705,6037408705,74,6780.933116,44.75931123,Relatively Low
408707,6037408707,74,5244.425396,40.58293298,Relatively Low
408722,6037408722,74,3764.451406,35.64786187,Relatively Low
408724,6037408724,74,7190.279577,45.75227132,Relatively Low
408725,6037408725,74,7619.627304,46.77139324,Relatively Low
408800,6037408800,74,6814.426021,44.84731009,Relatively Low
